CaseId,Cloudy,Sprinkler,Rain,WetGrass
11365,False,False,False,False
11366,True,False,True,True
11367,True,False,True,True
11368,False,False,False,False
11369,True,False,False,False
11370,False,False,True,True
11371,True,False,True,True
11372,False,True,False,True
11373,False,False,True,True
11374,False,False,False,False
11375,False,True,False,True
11376,True,False,True,True
11377,False,False,False,False
11378,True,False,True,False
11379,False,False,True,True
11380,False,True,False,False
11381,True,False,True,True
11382,False,True,False,True
11383,True,False,False,False
11384,False,True,False,True
11385,True,True,True,True
11386,False,True,False,True
11387,False,True,False,False
11388,False,True,False,True
11389,False,True,False,True
11390,True,False,True,True
11391,True,False,True,True
11392,True,False,True,True
11393,True,False,True,False
11394,True,False,True,True
11395,True,False,False,False
11396,False,False,True,True
11397,True,False,True,True
11398,True,False,True,True
11399,True,False,True,False
11400,True,False,False,False
11401,False,False,False,False
11402,False,True,True,True
11403,True,False,False,False
11404,False,True,False,True
11405,False,False,False,False
11406,False,True,False,False
11407,True,False,True,True
11408,True,False,False,False
11409,True,False,True,True
11410,False,False,False,False
11411,False,False,True,True
11412,True,False,True,True
11413,True,False,True,True
11414,False,True,False,True
11415,True,False,True,True
11416,False,True,False,True
11417,False,True,False,True
11418,False,False,False,False
11419,True,False,True,True
11420,True,False,True,True
11421,True,False,True,True
11422,True,False,False,False
11423,False,True,False,True
11424,False,False,False,False
11425,False,True,False,True
11426,True,False,True,True
11427,False,True,False,True
11428,True,False,True,True
11429,True,False,True,True
11430,False,True,False,True
11431,True,False,False,False
11432,False,True,False,True
11433,False,False,False,False
11434,True,False,False,False
11435,False,True,False,True
11436,False,False,False,False
11437,True,False,False,False
11438,True,False,True,True
11439,False,True,False,True
11440,False,True,False,True
11441,False,True,False,True
11442,False,True,False,True
11443,False,False,True,True
11444,False,True,False,True
11445,False,False,False,False
11446,False,False,True,True
11447,True,True,True,True
11448,False,False,True,True
11449,True,False,False,False
11450,True,False,True,True
11451,True,False,True,True
11452,True,False,True,True
11453,True,False,True,True
11454,True,False,False,False
11455,False,True,True,True
11456,True,False,False,False
11457,False,True,False,True
11458,True,False,True,True
11459,False,False,True,True
11460,True,False,True,True
11461,False,False,False,False
11462,True,True,False,True
11463,True,False,True,True
11464,True,True,True,True
11465,True,False,False,False
11466,False,False,False,False
11467,False,True,True,True
11468,True,False,False,False
11469,True,False,True,True
11470,False,True,False,True
11471,True,False,True,True
11472,False,True,True,True
11473,False,True,False,True
11474,True,False,False,False
11475,False,False,False,False
11476,False,True,True,True
11477,False,True,False,True
11478,True,False,True,True
11479,False,True,False,True
11480,True,False,True,True
11481,True,False,True,False
11482,False,False,True,True
11483,True,False,True,True
11484,True,False,True,True
11485,False,False,False,False
11486,False,True,False,True
11487,True,False,False,False
11488,True,False,False,False
11489,False,True,False,True
11490,False,True,False,True
11491,True,False,True,False
11492,False,False,False,False
11493,False,True,False,True
11494,False,False,False,False
11495,True,False,True,True
11496,False,True,False,True
11497,False,True,False,True
11498,False,True,False,True
11499,False,False,False,False
11500,False,True,False,True
11501,False,True,False,True
11502,True,True,False,True
11503,True,False,True,True
11504,False,False,False,False
11505,False,True,False,True
11506,False,False,False,False
11507,True,False,True,True
11508,True,False,False,False
11509,False,False,False,False
11510,False,False,False,False
11511,True,False,True,True
11512,False,False,False,False
11513,True,False,True,True
11514,True,False,False,False
11515,True,True,True,True
11516,False,True,False,True
11517,False,False,True,True
11518,True,False,True,True
11519,True,False,True,True
11520,True,False,True,True
11521,False,True,False,True
11522,True,False,True,True
11523,False,False,True,True
11524,True,False,True,True
11525,False,False,False,False
11526,False,False,False,False
11527,True,False,True,True
11528,True,False,True,True
11529,False,False,False,False
11530,True,False,True,True
11531,False,False,False,False
11532,True,False,True,False
11533,True,False,True,True
11534,True,False,True,True
11535,False,False,False,False
11536,True,False,False,False
11537,True,False,True,True
11538,False,True,False,True
11539,False,True,False,True
11540,False,True,False,True
11541,False,True,True,True
11542,False,True,False,True
11543,False,True,False,False
11544,True,False,True,True
11545,False,False,False,False
11546,False,True,True,True
11547,True,False,True,True
11548,False,True,False,True
11549,False,False,True,True
11550,True,False,True,True
11551,False,False,False,False
11552,True,False,True,True
11553,False,False,True,True
11554,False,False,False,False
11555,True,False,True,True
11556,False,True,False,True
11557,True,False,True,True
11558,True,False,False,False
11559,False,True,False,True
11560,True,False,True,True
11561,False,True,False,True
11562,True,False,True,True
11563,True,False,True,True
11564,False,True,False,True
11565,True,False,True,True
11566,False,False,True,True
11567,False,False,False,False
11568,False,False,False,False
11569,False,True,True,True
11570,True,False,True,False
11571,True,False,True,True
11572,True,False,True,True
11573,False,True,False,True
11574,True,True,True,True
11575,True,False,True,True
11576,False,True,True,True
11577,False,True,False,True
11578,True,False,False,False
11579,True,False,True,True
11580,True,False,False,False
11581,True,False,True,True
11582,True,False,True,True
11583,True,False,True,True
11584,True,True,True,True
11585,True,False,False,False
11586,True,True,True,True
11587,True,False,True,False
11588,True,False,True,True
11589,False,False,False,False
11590,False,False,False,False
11591,True,False,True,True
11592,False,True,False,False
11593,True,False,True,True
11594,True,False,True,True
11595,False,True,False,False
11596,False,True,False,True
11597,True,False,True,True
11598,False,False,False,False
11599,True,False,True,True
11600,False,True,False,True
11601,True,False,True,True
11602,False,True,False,True
11603,False,True,False,True
11604,True,False,True,True
11605,False,False,False,False
11606,False,False,False,False
11607,True,False,True,True
11608,True,False,True,True
11609,False,True,False,True
11610,False,True,True,True
11611,True,False,True,True
11612,False,True,False,True
11613,True,False,True,True
11614,False,True,True,True
11615,True,False,True,True
11616,True,False,True,True
11617,True,False,True,True
11618,False,True,True,True
11619,False,True,False,True
11620,True,False,True,True
11621,False,True,False,True
11622,True,False,False,False
11623,True,False,True,True
11624,True,False,True,True
11625,True,True,True,True
11626,True,False,True,False
11627,False,False,False,False
11628,False,False,False,False
11629,False,True,False,True
11630,True,False,True,True
11631,False,False,False,False
11632,False,False,False,False
11633,True,False,True,True
11634,True,False,False,False
11635,True,False,True,True
11636,False,False,False,False
11637,True,False,True,True
11638,True,False,True,False
11639,False,False,False,False
11640,True,False,True,True
11641,True,False,True,False
11642,True,False,True,True
11643,True,False,True,True
11644,False,True,False,True
11645,False,True,False,True
11646,True,False,True,True
11647,True,False,True,True
11648,True,False,True,True
11649,True,False,False,False
11650,True,False,False,False
11651,True,False,False,False
11652,False,True,False,True
11653,True,False,True,True
11654,True,False,True,True
11655,True,False,True,True
11656,False,True,False,True
11657,True,False,True,True
11658,True,False,False,False
11659,True,False,True,True
11660,True,False,True,True
11661,True,True,True,True
11662,True,False,True,True
11663,True,False,False,False
11664,False,False,False,False
11665,True,False,True,True
11666,True,False,True,True
11667,True,False,True,True
11668,True,False,False,False
11669,True,False,True,True
11670,True,False,False,False
11671,False,False,False,False
11672,False,True,False,True
11673,True,False,True,True
11674,True,False,False,False
11675,False,False,False,False
11676,True,False,True,False
11677,False,True,False,True
11678,False,True,False,True
11679,False,True,True,True
11680,True,False,False,False
11681,False,True,False,True
11682,True,False,True,True
11683,True,False,True,True
11684,True,False,False,False
11685,True,False,False,False
11686,True,False,False,False
11687,True,False,False,False
11688,True,False,True,True
11689,False,False,False,False
11690,True,False,True,True
11691,False,False,False,False
11692,True,False,True,False
11693,True,False,True,True
11694,False,False,False,False
11695,True,False,True,True
11696,False,True,False,False
11697,True,False,False,False
11698,False,False,False,False
11699,True,False,True,True
11700,True,False,True,True
11701,True,False,False,False
11702,False,False,False,False
11703,False,True,False,True
11704,False,False,False,False
11705,True,False,True,False
11706,True,True,True,True
11707,False,False,False,False
11708,True,False,False,False
11709,False,False,False,False
11710,False,True,False,True
11711,False,False,False,False
11712,False,False,False,False
11713,True,True,True,True
11714,True,False,False,False
11715,True,False,True,True
11716,True,False,False,False
11717,True,False,False,False
11718,False,False,False,False
11719,True,False,True,True
11720,True,False,True,False
11721,True,False,True,True
11722,False,True,False,True
11723,False,False,False,False
11724,True,False,True,True
11725,False,False,False,False
11726,False,True,False,True
11727,True,False,True,True
11728,True,False,True,True
11729,True,False,True,True
11730,True,False,False,False
11731,True,False,True,True
11732,False,False,False,False
11733,False,True,False,True
11734,False,True,True,True
11735,False,True,False,True
11736,True,False,True,True
11737,True,False,True,True
11738,False,True,False,True
11739,False,True,False,True
11740,True,True,True,True
11741,True,False,True,True
11742,False,False,False,False
11743,True,False,True,False
11744,False,True,False,True
11745,False,False,False,False
11746,False,True,False,True
11747,True,False,True,True
11748,True,False,True,True
11749,False,False,True,True
11750,True,False,True,True
11751,False,True,False,True
11752,True,False,True,True
11753,True,False,True,True
11754,False,True,False,True
11755,True,False,True,True
11756,True,False,True,True
11757,False,True,True,True
11758,True,True,True,True
11759,True,True,True,True
11760,True,False,True,True
11761,False,True,True,True
11762,False,True,True,True
11763,False,True,False,True
11764,False,True,False,True
11765,True,False,True,True
11766,False,True,True,True
11767,True,False,True,True
11768,True,False,True,True
11769,True,False,True,True
11770,True,True,True,True
11771,True,False,True,True
11772,True,False,True,True
11773,False,True,False,True
11774,True,False,False,False
11775,True,False,False,False
11776,True,False,True,True
11777,True,False,False,False
11778,True,False,False,False
11779,True,True,True,True
11780,False,False,False,False
11781,True,False,True,False
11782,True,False,False,False
11783,False,False,False,False
11784,True,True,True,True
11785,True,False,True,True
11786,False,False,False,False
11787,True,False,True,True
11788,True,False,True,True
11789,True,False,True,True
11790,False,True,False,True
11791,False,True,False,True
11792,False,False,False,False
11793,False,True,False,True
11794,False,True,False,True
11795,True,False,False,False
11796,True,False,True,True
11797,True,False,True,True
11798,True,False,False,False
11799,True,False,True,True
11800,False,True,False,True
11801,False,False,False,False
11802,True,False,True,True
11803,False,False,True,True
11804,False,False,False,False
11805,True,True,True,True
11806,True,False,True,True
11807,False,False,False,False
11808,False,True,False,False
11809,True,False,True,True
11810,True,False,True,True
11811,False,True,False,True
11812,True,False,True,True
11813,True,False,True,True
11814,False,False,True,False
11815,False,True,False,True
11816,True,False,True,True
11817,False,True,True,True
11818,False,False,False,False
11819,True,False,False,False
11820,True,False,True,True
11821,False,False,False,False
11822,True,False,True,True
11823,True,False,True,True
11824,False,True,False,True
11825,False,True,False,False
11826,False,False,False,False
11827,False,True,True,True
11828,False,False,False,False
11829,False,True,False,True
11830,False,False,False,False
11831,True,False,True,True
11832,False,False,True,True
11833,False,False,False,False
11834,True,False,True,True
11835,False,True,False,True
11836,True,False,False,False
11837,True,False,True,True
11838,True,False,True,False
11839,False,False,False,False
11840,False,True,True,True
11841,True,False,True,True
11842,False,False,False,False
11843,False,False,False,False
11844,False,True,False,True
11845,True,False,True,True
11846,False,False,False,False
11847,True,False,True,True
11848,False,True,False,True
11849,True,False,True,True
11850,True,False,False,False
11851,True,False,True,True
11852,False,True,True,True
11853,False,False,False,False
11854,False,False,False,False
11855,False,False,False,False
11856,True,False,False,False
11857,False,True,True,True
11858,True,False,True,True
11859,False,False,True,True
11860,False,True,True,True
11861,False,False,False,False
11862,False,False,False,False
11863,False,False,False,False
11864,False,False,True,True
11865,False,True,False,True
11866,False,True,True,True
11867,True,False,True,True
11868,False,False,False,False
11869,True,True,True,True
11870,False,False,False,False
11871,True,False,False,False
11872,True,False,True,True
11873,False,True,False,True
11874,False,False,False,False
11875,False,True,False,True
11876,True,False,True,True
11877,True,False,True,True
11878,True,False,True,True
11879,False,True,False,True
11880,True,False,True,True
11881,False,False,False,False
11882,False,False,False,False
11883,False,False,False,False
11884,True,False,True,True
11885,True,False,True,True
11886,False,True,False,True
11887,True,False,True,True
11888,True,False,True,True
11889,False,True,False,True
11890,False,False,False,False
11891,False,True,True,True
11892,True,False,True,True
11893,False,True,False,True
11894,False,False,True,True
11895,True,False,True,True
11896,False,True,False,True
11897,False,True,True,True
11898,True,False,False,False
11899,True,False,True,True
11900,False,False,False,False
11901,True,False,True,True
11902,True,False,True,True
11903,True,False,True,True
11904,False,True,False,True
11905,False,False,False,False
11906,True,False,False,False
11907,False,True,False,True
11908,True,False,True,True
11909,True,True,False,True
11910,True,False,True,True
11911,False,False,False,False
11912,False,False,False,False
11913,False,False,False,False
11914,False,True,False,True
11915,False,False,False,False
11916,True,True,False,True
11917,False,True,False,True
11918,True,False,True,True
11919,False,False,False,False
11920,False,False,False,False
11921,False,True,False,True
11922,False,True,False,False
11923,True,False,False,False
11924,True,True,True,True
11925,True,False,True,True
11926,False,True,False,True
11927,False,True,False,True
11928,True,False,True,True
11929,True,False,True,False
11930,False,True,False,True
11931,False,True,False,True
11932,False,True,False,True
11933,True,False,True,True
11934,False,True,False,True
11935,True,False,True,True
11936,False,False,False,False
11937,True,False,True,True
11938,False,True,True,True
11939,False,False,False,False
11940,False,True,False,True
11941,True,False,False,False
11942,True,False,True,True
11943,True,False,True,True
11944,False,True,False,False
11945,False,False,True,False
11946,False,True,True,True
11947,False,True,False,True
11948,False,False,False,False
11949,False,True,True,True
11950,False,False,False,False
11951,True,False,True,True
11952,True,False,True,True
11953,True,False,True,True
11954,True,False,False,False
11955,False,False,False,False
11956,False,False,False,False
11957,False,True,False,True
11958,True,False,True,True
11959,False,True,False,True
11960,True,False,True,True
11961,True,False,True,False
11962,True,False,True,False
11963,True,False,True,True
11964,True,False,False,False
11965,True,False,True,True
11966,False,False,False,False
11967,True,False,True,True
11968,True,False,False,False
11969,True,False,True,True
11970,True,False,False,False
11971,False,True,True,True
11972,True,False,True,True
11973,True,False,True,True
11974,False,True,False,True
11975,True,False,True,True
11976,False,True,False,True
11977,False,True,False,True
11978,False,False,False,False
11979,True,False,False,False
11980,False,True,False,False
11981,True,False,True,True
11982,False,False,False,False
11983,True,False,True,True
11984,True,False,True,True
11985,True,False,True,True
11986,False,True,False,True
11987,True,False,True,True
11988,True,False,True,True
11989,True,False,True,False
11990,False,True,False,True
11991,True,False,True,True
11992,True,False,True,True
11993,True,False,True,True
11994,False,False,True,True
11995,True,True,True,True
11996,True,False,True,True
11997,False,True,False,True
11998,False,True,False,False
11999,False,True,False,True
12000,False,False,False,False
12001,True,False,False,False
12002,False,False,True,True
12003,True,False,True,True
12004,True,False,True,False
12005,True,True,True,True
12006,False,True,True,True
12007,False,True,True,True
12008,True,False,True,True
12009,False,True,False,True
12010,False,False,False,False
12011,True,False,False,False
12012,False,True,False,True
12013,False,False,False,False
12014,True,False,True,True
12015,True,True,False,True
12016,True,False,True,True
12017,True,False,False,False
12018,False,True,False,True
12019,True,False,True,True
12020,True,False,False,False
12021,True,False,True,True
12022,False,True,False,True
12023,True,False,True,True
12024,False,True,False,True
12025,False,False,False,False
12026,True,True,True,True
12027,True,False,True,True
12028,False,True,True,True
12029,True,False,True,True
12030,True,False,True,True
12031,True,False,True,True
12032,False,False,True,True
12033,True,False,True,True
12034,True,False,False,False
12035,False,True,False,True
12036,False,False,False,False
12037,True,False,True,True
12038,False,True,False,True
12039,False,False,False,False
12040,True,False,True,True
12041,False,True,False,True
12042,True,False,True,True
12043,True,False,True,True
12044,False,False,False,False
12045,False,False,False,False
12046,True,False,True,True
12047,True,False,True,True
12048,False,True,True,True
12049,True,False,True,True
12050,False,True,False,True
12051,False,False,False,False
12052,False,True,False,False
12053,False,True,False,True
12054,False,False,False,False
12055,True,False,True,True
12056,True,False,True,True
12057,True,False,True,True
12058,False,True,False,True
12059,False,True,False,True
12060,True,True,True,True
12061,False,False,False,False
12062,False,False,False,False
12063,False,True,False,True
12064,True,True,True,True
12065,False,False,False,False
12066,False,True,False,True
12067,False,True,False,True
12068,True,False,False,False
12069,True,False,False,False
12070,False,False,True,True
12071,True,False,True,True
12072,False,True,False,True
12073,True,False,True,True
12074,True,False,True,True
12075,False,False,False,False
12076,False,False,False,False
12077,False,False,False,False
12078,True,False,True,True
12079,False,True,False,True
12080,False,True,False,True
12081,False,True,False,True
12082,True,False,False,False
12083,False,False,False,False
12084,False,True,False,True
12085,False,False,False,False
12086,False,False,False,False
12087,True,False,True,True
12088,False,True,False,True
12089,False,False,False,False
12090,True,False,True,True
12091,False,False,False,False
12092,True,False,True,True
12093,True,False,True,True
12094,True,False,True,True
12095,False,True,True,True
12096,False,False,False,False
12097,True,False,True,True
12098,True,False,True,True
12099,False,False,True,True
12100,True,False,True,True
12101,False,True,False,True
12102,False,True,True,True
12103,True,False,True,False
12104,True,False,True,True
12105,False,True,False,True
12106,False,False,False,False
12107,True,False,True,True
12108,True,False,False,False
12109,False,True,False,True
12110,True,False,True,True
12111,False,True,False,True
12112,False,True,False,True
12113,True,False,True,True
12114,True,False,True,True
12115,False,False,False,False
12116,False,True,False,True
12117,True,False,True,False
12118,True,False,True,False
12119,True,False,True,True
12120,False,False,True,False
12121,True,False,True,True
12122,True,False,False,False
12123,False,True,False,True
12124,False,True,False,True
12125,False,False,False,False
12126,True,False,True,True
12127,False,False,False,False
12128,True,False,False,False
12129,False,False,True,True
12130,False,False,True,True
12131,True,False,True,True
12132,False,False,True,True
12133,True,False,True,True
12134,False,True,False,True
12135,True,False,True,True
12136,True,False,False,False
12137,True,False,True,True
12138,True,False,True,False
12139,True,False,True,True
12140,True,False,True,True
12141,False,False,False,False
12142,True,False,True,True
12143,True,False,False,False
12144,False,False,False,False
12145,True,True,False,True
12146,False,True,False,True
12147,True,True,True,True
12148,True,False,True,True
12149,True,False,True,True
12150,True,False,True,True
12151,False,False,False,False
12152,True,False,True,True
12153,True,False,False,False
12154,True,False,False,False
12155,False,False,False,False
12156,False,False,False,False
12157,False,False,False,False
12158,True,True,True,True
12159,False,True,True,True
12160,False,True,False,True
12161,False,True,True,True
12162,False,False,False,False
12163,False,True,True,True
12164,False,True,True,True
12165,False,True,False,True
12166,True,True,True,True
12167,True,False,True,True
12168,True,True,True,True
12169,False,True,True,True
12170,False,False,False,False
12171,False,False,True,True
12172,False,True,True,True
12173,True,False,False,False
12174,False,False,False,False
12175,True,False,True,True
12176,True,False,True,False
12177,False,False,True,True
12178,True,False,True,True
12179,False,True,False,True
12180,False,False,False,False
12181,False,False,False,False
12182,True,False,True,True
12183,False,True,True,True
12184,True,False,True,True
12185,False,True,False,True
12186,True,False,True,True
12187,False,False,False,False
12188,False,True,False,True
12189,False,True,True,True
12190,False,True,False,False
12191,True,False,False,False
12192,True,False,True,True
12193,False,False,False,False
12194,True,False,True,True
12195,True,False,True,True
12196,True,False,False,False
12197,True,False,True,True
12198,True,False,True,True
12199,True,False,False,False
12200,True,False,True,True
12201,False,True,True,True
12202,False,True,False,True
12203,False,False,False,False
12204,True,False,True,True
12205,True,False,True,True
12206,False,True,False,True
12207,False,True,False,True
12208,True,False,True,True
12209,False,False,False,False
12210,False,False,True,False
12211,True,False,False,False
12212,True,False,True,True
12213,True,False,True,True
12214,False,False,False,False
12215,False,True,False,True
12216,False,True,True,True
12217,True,True,True,True
12218,False,True,False,True
12219,True,False,True,False
12220,True,False,True,True
12221,True,False,True,True
12222,True,False,True,True
12223,True,False,True,True
12224,False,False,False,False
12225,False,True,True,True
12226,True,True,True,True
12227,False,False,False,False
12228,False,True,True,True
12229,True,False,True,True
12230,True,False,True,True
12231,True,False,True,True
12232,False,True,False,True
12233,True,True,True,False
12234,False,False,False,False
12235,True,False,True,True
12236,True,False,False,False
12237,True,False,True,True
12238,True,False,True,True
12239,True,False,False,False
12240,True,False,False,False
12241,False,True,False,True
12242,True,True,False,True
12243,False,True,False,False
12244,False,True,False,True
12245,True,True,True,True
12246,True,False,True,True
12247,False,True,False,False
12248,True,False,False,False
12249,True,False,True,True
12250,False,True,False,True
12251,False,False,False,False
12252,True,False,True,False
12253,False,True,False,True
12254,True,False,True,True
12255,True,False,True,True
12256,True,True,True,True
12257,True,True,True,True
12258,True,False,True,True
12259,True,False,True,True
12260,True,False,True,True
12261,False,True,True,True
12262,True,False,True,True
12263,True,False,True,True
12264,False,True,True,True
12265,False,False,True,True
12266,True,False,True,True
12267,False,True,False,True
12268,True,False,True,True
12269,False,False,False,False
12270,False,True,False,True
12271,False,True,False,True
12272,False,False,False,False
12273,False,False,True,True
12274,False,False,False,False
12275,True,False,True,True
12276,False,False,False,False
12277,True,False,True,True
12278,True,False,True,True
12279,True,False,True,True
12280,False,False,False,False
12281,False,False,False,False
12282,True,False,True,False
12283,False,False,False,False
12284,True,False,False,False
12285,False,True,False,False
12286,False,True,False,True
12287,False,True,False,True
12288,False,False,False,False
12289,False,False,False,False
12290,True,False,True,True
12291,True,True,False,True
12292,True,False,False,False
12293,False,True,False,True
12294,True,False,False,False
12295,False,True,False,True
12296,False,False,False,False
12297,False,False,False,False
12298,False,False,True,True
12299,False,False,False,False
12300,True,False,True,True
12301,True,False,True,True
12302,True,False,True,True
12303,False,False,False,False
12304,True,False,True,True
12305,False,True,False,True
12306,True,False,True,True
12307,True,False,True,True
12308,False,True,False,True
12309,False,True,True,True
12310,False,True,False,True
12311,True,False,False,False
12312,True,True,False,True
12313,True,False,True,True
12314,True,False,True,True
12315,False,False,False,False
12316,False,True,False,True
12317,True,False,True,True
12318,True,False,True,True
12319,False,True,True,True
12320,False,True,False,True
12321,True,False,False,False
12322,True,False,False,False
12323,False,False,False,False
12324,True,False,True,True
12325,False,True,False,True
12326,False,True,True,True
12327,False,True,False,True
12328,False,False,False,False
12329,True,False,True,True
12330,True,False,True,True
12331,True,False,True,True
12332,False,False,False,False
12333,False,True,False,True
12334,True,False,True,True
12335,True,False,True,True
12336,False,False,True,True
12337,False,True,False,True
12338,True,False,True,True
12339,False,False,False,False
12340,False,True,True,True
12341,False,True,False,True
12342,True,False,True,True
12343,True,False,True,True
12344,True,False,True,True
12345,True,False,False,False
12346,True,False,True,True
12347,True,False,True,True
12348,True,False,True,False
12349,False,False,False,False
12350,False,True,False,True
12351,True,False,True,True
12352,False,True,False,True
12353,True,False,True,True
12354,True,False,True,True
12355,False,True,False,False
12356,True,False,True,True
12357,True,False,True,True
12358,False,True,False,True
12359,True,False,True,True
12360,False,False,False,False
12361,True,False,True,True
12362,True,False,True,True
12363,True,True,True,True
12364,True,False,True,True
12365,True,False,True,True
12366,False,False,False,False
12367,False,True,False,True
12368,True,False,True,True
12369,True,False,True,True
12370,True,False,True,True
12371,False,True,False,True
12372,True,False,False,False
12373,False,False,False,False
12374,True,False,True,True
12375,False,False,False,False
12376,True,False,True,True
12377,False,False,False,False
12378,False,True,False,True
12379,True,False,False,False
12380,True,True,True,True
12381,True,False,False,False
12382,False,True,False,True
12383,True,False,True,True
12384,False,True,False,True
12385,False,True,False,True
12386,False,True,False,True
12387,True,False,False,False
12388,True,False,True,True
12389,False,False,False,False
12390,True,False,True,True
12391,True,False,True,True
12392,False,True,False,True
12393,False,True,False,True
12394,True,False,True,True
12395,True,False,False,False
12396,True,True,True,True
12397,True,False,True,True
12398,False,False,False,False
12399,True,False,True,True
12400,True,False,True,True
12401,True,False,False,False
12402,True,False,True,True
12403,True,False,True,True
12404,True,True,True,True
12405,False,False,False,False
12406,True,False,False,False
12407,False,False,False,False
12408,False,False,False,False
12409,False,False,True,True
12410,True,True,True,True
12411,True,False,True,True
12412,False,False,True,True
12413,True,False,True,True
12414,False,False,False,False
12415,False,True,False,True
12416,False,False,False,False
12417,False,True,False,True
12418,False,True,False,True
12419,False,True,False,True
12420,False,False,True,True
12421,False,False,False,False
12422,True,False,False,False
12423,False,False,False,False
12424,True,False,True,True
12425,False,True,False,True
12426,False,False,False,False
12427,True,False,True,False
12428,False,False,False,False
12429,True,False,True,True
12430,True,False,True,True
12431,False,True,False,True
12432,False,False,False,False
12433,False,True,True,True
12434,True,False,True,False
12435,False,True,True,True
12436,True,False,True,True
12437,True,False,True,True
12438,True,False,True,False
12439,True,False,True,True
12440,False,True,False,True
12441,True,False,True,True
12442,False,False,False,False
12443,False,False,False,False
12444,False,True,False,True
12445,True,False,False,False
12446,True,False,True,True
12447,True,False,True,True
12448,True,False,True,True
12449,True,False,True,True
12450,False,True,False,True
12451,True,False,False,False
12452,False,False,False,False
12453,True,False,True,True
12454,True,False,True,True
12455,True,False,True,True
12456,False,True,True,True
12457,True,True,True,True
12458,False,True,True,True
12459,True,False,True,True
12460,False,True,False,True
12461,False,True,True,True
12462,False,True,False,True
12463,False,True,True,True
12464,False,True,False,True
12465,True,False,True,True
12466,True,False,True,True
12467,False,True,False,True
12468,True,True,True,True
12469,True,False,True,True
12470,True,False,False,False
12471,False,False,False,False
12472,True,False,False,False
12473,False,True,False,True
12474,False,False,False,False
12475,False,True,False,True
12476,True,False,True,True
12477,False,False,False,False
12478,False,True,False,True
12479,True,False,False,False
12480,False,True,False,True
12481,True,False,True,True
12482,True,False,True,True
12483,True,False,True,True
12484,False,True,True,True
12485,True,True,True,True
12486,False,False,False,False
12487,False,True,False,True
12488,True,False,True,True
12489,False,True,True,True
12490,True,False,True,True
12491,False,True,False,True
12492,False,False,True,True
12493,False,False,False,False
12494,False,True,False,True
12495,True,False,False,False
12496,False,True,False,True
12497,False,True,True,True
12498,True,False,False,False
12499,False,False,False,False
12500,False,False,True,True
12501,True,False,True,True
12502,False,True,False,True
12503,False,False,True,True
12504,False,True,False,True
12505,False,False,False,False
12506,True,False,False,False
12507,False,False,False,False
12508,False,False,False,False
12509,False,False,False,False
12510,False,False,False,False
12511,True,False,True,True
12512,True,False,True,True
12513,True,True,True,True
12514,True,False,False,False
12515,True,False,True,False
12516,False,False,False,False
12517,False,False,False,False
12518,False,True,False,True
12519,False,True,False,False
12520,False,True,False,True
12521,True,False,True,True
12522,True,False,True,False
12523,False,True,False,True
12524,False,True,False,True
12525,False,False,False,False
12526,False,False,False,False
12527,True,False,True,True
12528,True,False,True,False
12529,False,True,False,False
12530,True,False,True,True
12531,True,False,True,True
12532,True,False,True,True
12533,False,True,False,True
12534,False,False,False,False
12535,False,True,False,True
12536,False,False,False,False
12537,False,False,False,False
12538,False,False,False,False
12539,True,False,True,True
12540,True,False,True,True
12541,True,False,True,True
12542,False,False,False,False
12543,False,True,True,True
12544,True,False,True,True
12545,False,False,False,False
12546,True,False,True,True
12547,False,True,False,True
12548,False,True,False,True
12549,True,False,True,True
12550,False,False,True,True
12551,False,True,False,True
12552,False,True,True,True
12553,False,False,False,False
12554,False,False,False,False
12555,True,False,True,True
12556,True,False,True,True
12557,True,False,True,False
12558,True,False,False,False
12559,False,False,False,False
12560,True,False,True,True
12561,True,False,True,False
12562,False,True,False,True
12563,False,False,True,True
12564,True,False,True,True
12565,False,True,True,True
12566,True,False,False,False
12567,False,False,False,False
12568,False,True,False,True
12569,False,False,False,False
12570,False,True,False,False
12571,False,False,False,False
12572,True,False,True,True
12573,True,False,True,False
12574,True,False,True,False
12575,False,False,True,True
12576,False,True,False,True
12577,True,False,True,True
12578,True,False,True,True
12579,True,False,True,True
12580,False,False,False,False
12581,True,False,False,False
12582,False,False,False,False
12583,True,False,True,True
12584,True,False,True,True
12585,True,False,True,True
12586,True,False,True,True
12587,True,False,False,False
12588,True,True,True,True
12589,False,False,True,True
12590,True,False,True,True
12591,False,True,False,True
12592,True,True,True,True
12593,True,False,True,True
12594,True,False,False,False
12595,True,False,False,False
12596,False,True,False,False
12597,True,False,True,True
12598,True,False,True,True
12599,False,True,False,True
12600,False,False,False,False
12601,True,False,True,True
12602,False,True,False,True
12603,True,False,True,True
12604,True,True,True,True
12605,True,False,True,False
12606,True,False,True,True
12607,False,True,False,True
12608,True,False,True,True
12609,False,False,True,True
12610,True,False,True,False
12611,True,False,True,True
12612,True,True,False,True
12613,False,False,False,False
12614,True,False,False,False
12615,True,False,True,True
12616,False,False,False,False
12617,True,False,True,True
12618,False,False,True,True
12619,False,True,False,True
12620,True,False,True,True
12621,True,False,True,True
12622,False,True,False,True
12623,False,False,False,False
12624,False,False,False,False
12625,False,False,False,False
12626,False,True,False,True
12627,False,True,False,True
12628,True,True,True,True
12629,True,True,True,True
12630,False,True,False,True
12631,True,False,True,True
12632,True,False,False,False
12633,False,False,True,True
12634,False,False,True,True
